time,open,high,low,close,volume
2025-09-27 05:25:00,157128000.0,157206000.0,157125000.0,157206000.0,4.63687481
2025-09-27 05:30:00,157204000.0,157238000.0,157146000.0,157236000.0,2.74910613
2025-09-27 05:35:00,157236000.0,157311000.0,157236000.0,157301000.0,2.05893268
2025-09-27 05:40:00,157301000.0,157361000.0,157300000.0,157323000.0,3.365119
2025-09-27 05:45:00,157322000.0,157351000.0,157304000.0,157321000.0,2.36544343
2025-09-27 05:50:00,157334000.0,157465000.0,157320000.0,157458000.0,1.70071692
2025-09-27 05:55:00,157455000.0,157513000.0,157422000.0,157475000.0,3.25058685
2025-09-27 06:00:00,157471000.0,157505000.0,157353000.0,157386000.0,6.97832519
2025-09-27 06:05:00,157385000.0,157453000.0,157356000.0,157358000.0,1.301193
2025-09-27 06:10:00,157381000.0,157579000.0,157355000.0,157579000.0,1.68290604
2025-09-27 06:15:00,157579000.0,157596000.0,157486000.0,157581000.0,2.19233954
2025-09-27 06:20:00,157592000.0,157600000.0,157535000.0,157600000.0,1.63645345
2025-09-27 06:25:00,157600000.0,157671000.0,157598000.0,157671000.0,2.23896575
2025-09-27 06:30:00,157671000.0,157725000.0,157671000.0,157724000.0,4.8689635
2025-09-27 06:35:00,157725000.0,157727000.0,157680000.0,157695000.0,5.87169696
2025-09-27 06:40:00,157695000.0,157718000.0,157661000.0,157661000.0,2.93693659
2025-09-27 06:45:00,157670000.0,157671000.0,157570000.0,157615000.0,2.61647539
2025-09-27 06:50:00,157595000.0,157760000.0,157595000.0,157668000.0,5.89032727
2025-09-27 06:55:00,157615000.0,157721000.0,157530000.0,157537000.0,7.58366211
2025-09-27 07:00:00,157562000.0,157567000.0,157456000.0,157456000.0,3.67062043
2025-09-27 07:05:00,157456000.0,157533000.0,157391000.0,157528000.0,4.05066713
2025-09-27 07:10:00,157528000.0,157786000.0,157528000.0,157750000.0,11.23710695
2025-09-27 07:15:00,157750000.0,157852000.0,157750000.0,157838000.0,6.62800504
2025-09-27 07:20:00,157835000.0,157858000.0,157767000.0,157843000.0,9.38805087
2025-09-27 07:25:00,157843000.0,157980000.0,157843000.0,157968000.0,13.18065866
2025-09-27 07:30:00,157968000.0,158010000.0,157960000.0,158001000.0,3.99371128
2025-09-27 07:35:00,158001000.0,158044000.0,157963000.0,157993000.0,6.16558789
2025-09-27 07:40:00,157993000.0,158004000.0,157992000.0,157992000.0,3.19709614
2025-09-27 07:45:00,157992000.0,158090000.0,157992000.0,158078000.0,3.54341462
2025-09-27 07:50:00,158051000.0,158099000.0,158051000.0,158061000.0,3.88320151
2025-09-27 07:55:00,158061000.0,158071000.0,158039000.0,158046000.0,2.36464966
2025-09-27 08:00:00,158047000.0,158061000.0,157960000.0,157990000.0,8.05698766
2025-09-27 08:05:00,157990000.0,157998000.0,157887000.0,157887000.0,3.35492302
2025-09-27 08:10:00,157887000.0,157918000.0,157873000.0,157915000.0,2.71813487
2025-09-27 08:15:00,157912000.0,157915000.0,157833000.0,157833000.0,3.07675534
2025-09-27 08:20:00,157833000.0,158002000.0,157833000.0,158002000.0,2.72890861
2025-09-27 08:25:00,158000000.0,158034000.0,157996000.0,157997000.0,3.041414
2025-09-27 08:30:00,157997000.0,158138000.0,157997000.0,158126000.0,4.60423329
2025-09-27 08:35:00,158126000.0,158206000.0,158096000.0,158128000.0,3.58161376
2025-09-27 08:40:00,158128000.0,158226000.0,158122000.0,158218000.0,3.82428732
2025-09-27 08:45:00,158218000.0,158278000.0,158218000.0,158267000.0,5.79112152
2025-09-27 08:50:00,158267000.0,158287000.0,158205000.0,158220000.0,6.01802139
2025-09-27 08:55:00,158218000.0,158220000.0,158125000.0,158128000.0,3.72996705
2025-09-27 09:00:00,158129000.0,158131000.0,158128000.0,158130000.0,3.91610536
2025-09-27 09:05:00,158130000.0,158190000.0,158127000.0,158149000.0,4.2482978
2025-09-27 09:10:00,158134000.0,158159000.0,158122000.0,158124000.0,2.91236083
2025-09-27 09:15:00,158124000.0,158185000.0,158124000.0,158163000.0,2.10859698
2025-09-27 09:20:00,158178000.0,158178000.0,158107000.0,158107000.0,5.91766863
2025-09-27 09:25:00,158107000.0,158149000.0,158051000.0,158149000.0,2.90950735
2025-09-27 09:30:00,158090000.0,158170000.0,158090000.0,158092000.0,3.93306324
2025-09-27 09:35:00,158091000.0,158104000.0,157941000.0,157998000.0,5.49631558
2025-09-27 09:40:00,157998000.0,157999000.0,157920000.0,157936000.0,2.31094141
2025-09-27 09:45:00,157936000.0,157948000.0,157912000.0,157918000.0,2.94564165
2025-09-27 09:50:00,157918000.0,158029000.0,157916000.0,158029000.0,3.00056146
2025-09-27 09:55:00,158011000.0,158250000.0,158011000.0,158174000.0,2.6072902
2025-09-27 10:00:00,158203000.0,158207000.0,158188000.0,158199000.0,1.57164207
2025-09-27 10:05:00,158200000.0,158250000.0,158129000.0,158162000.0,6.22680209
2025-09-27 10:10:00,158131000.0,158163000.0,158043000.0,158063000.0,4.93968118
2025-09-27 10:15:00,158063000.0,158063000.0,157990000.0,157994000.0,4.44618206
2025-09-27 10:20:00,157994000.0,158000000.0,157909000.0,157917000.0,4.66016984
2025-09-27 10:25:00,157917000.0,157960000.0,157910000.0,157910000.0,3.27925686
2025-09-27 10:30:00,157910000.0,157919000.0,157819000.0,157819000.0,3.66487998
2025-09-27 10:35:00,157819000.0,157837000.0,157815000.0,157818000.0,4.03693191
2025-09-27 10:40:00,157818000.0,157835000.0,157747000.0,157747000.0,3.91820476
2025-09-27 10:45:00,157747000.0,157761000.0,157740000.0,157742000.0,2.62024016
2025-09-27 10:50:00,157749000.0,157772000.0,157742000.0,157768000.0,3.07705519
2025-09-27 10:55:00,157762000.0,157790000.0,157757000.0,157787000.0,1.35572178
2025-09-27 11:00:00,157787000.0,157790000.0,157771000.0,157790000.0,3.04925131
2025-09-27 11:05:00,157790000.0,157836000.0,157776000.0,157780000.0,2.6582
2025-09-27 11:10:00,157777000.0,157780000.0,157742000.0,157763000.0,3.47340267
2025-09-27 11:15:00,157763000.0,157776000.0,157689000.0,157700000.0,4.7800374
2025-09-27 11:20:00,157692000.0,157708000.0,157643000.0,157656000.0,1.7334931
2025-09-27 11:25:00,157656000.0,157656000.0,157588000.0,157599000.0,2.90552992
2025-09-27 11:30:00,157598000.0,157599000.0,157581000.0,157581000.0,2.78873859
2025-09-27 11:35:00,157581000.0,157586000.0,157581000.0,157584000.0,1.43186632
2025-09-27 11:40:00,157583000.0,157637000.0,157583000.0,157621000.0,2.35273641
2025-09-27 11:45:00,157621000.0,157656000.0,157600000.0,157627000.0,2.39851621
2025-09-27 11:50:00,157626000.0,157722000.0,157624000.0,157672000.0,3.28315165
2025-09-27 11:55:00,157691000.0,157720000.0,157639000.0,157650000.0,1.87858074
2025-09-27 12:00:00,157650000.0,157650000.0,157619000.0,157650000.0,2.28811863
2025-09-27 12:05:00,157650000.0,157650000.0,157643000.0,157644000.0,1.45434072
