time,open,high,low,close,volume
2023-12-23 02:00:00,127800.0,129800.0,127800.0,129400.0,37841.04221379
2023-12-23 03:00:00,129350.0,132000.0,129100.0,131650.0,54071.10473796
2023-12-23 04:00:00,131650.0,132500.0,130100.0,131500.0,36488.54178927
2023-12-23 05:00:00,131500.0,132400.0,130250.0,131100.0,38365.88288162
2023-12-23 06:00:00,131100.0,132650.0,130700.0,131050.0,44701.17202705
2023-12-23 07:00:00,130900.0,131850.0,130650.0,131550.0,29208.82176418
2023-12-23 08:00:00,131500.0,133100.0,130850.0,132800.0,72346.68405252
2023-12-23 09:00:00,132700.0,133200.0,128850.0,129350.0,175564.45370013
2023-12-23 10:00:00,129350.0,130050.0,127850.0,128000.0,99185.68813629
2023-12-23 11:00:00,128000.0,129400.0,127850.0,128500.0,52746.0129259
2023-12-23 12:00:00,128450.0,129650.0,127250.0,127700.0,57572.69073094
2023-12-23 13:00:00,127750.0,128700.0,126350.0,128650.0,75398.22229577
2023-12-23 14:00:00,128600.0,129800.0,128400.0,129800.0,34531.89789047
2023-12-23 15:00:00,129800.0,131800.0,129200.0,131150.0,96467.17328149
2023-12-23 16:00:00,131100.0,131450.0,129400.0,129650.0,51032.55480931
2023-12-23 17:00:00,129700.0,131100.0,129650.0,130950.0,40792.14879112
2023-12-23 18:00:00,130850.0,131100.0,129950.0,130250.0,28570.0348893
2023-12-23 19:00:00,130300.0,130700.0,129650.0,129900.0,28590.98203525
2023-12-23 20:00:00,129900.0,130700.0,128800.0,130400.0,42575.78395778
2023-12-23 21:00:00,130350.0,132350.0,130150.0,132000.0,90567.78645503
2023-12-23 22:00:00,131950.0,132200.0,130150.0,130850.0,56530.54384697
2023-12-23 23:00:00,130850.0,131200.0,130000.0,130900.0,29725.09139804
2023-12-24 00:00:00,130850.0,132100.0,130300.0,131650.0,26603.64434427
2023-12-24 01:00:00,131650.0,132900.0,130850.0,132550.0,37325.96714673
2023-12-24 02:00:00,132550.0,133850.0,132050.0,133550.0,65174.44035133
2023-12-24 03:00:00,133550.0,140500.0,132850.0,139250.0,157171.31540267
2023-12-24 04:00:00,139350.0,140100.0,136800.0,139500.0,92186.03919363
2023-12-24 05:00:00,139500.0,140600.0,139100.0,139300.0,74111.06087702
2023-12-24 06:00:00,139300.0,139850.0,137800.0,139250.0,49768.04408385
2023-12-24 07:00:00,139250.0,149100.0,139000.0,147350.0,352122.0268762
2023-12-24 08:00:00,147350.0,147550.0,145150.0,146100.0,154810.64105506
2023-12-24 09:00:00,146100.0,148850.0,145300.0,148600.0,257816.18736195
2023-12-24 10:00:00,148600.0,153200.0,147300.0,152300.0,287810.62284601
2023-12-24 11:00:00,152300.0,155300.0,151200.0,152500.0,231420.95550886
2023-12-24 12:00:00,152500.0,159200.0,152250.0,157600.0,243924.47165834
2023-12-24 13:00:00,157700.0,159800.0,154000.0,156050.0,275701.70953815
2023-12-24 14:00:00,156100.0,157000.0,152000.0,154250.0,172841.8317564
2023-12-24 15:00:00,154250.0,154450.0,150400.0,153700.0,171187.98427262
2023-12-24 16:00:00,153700.0,155750.0,152900.0,155350.0,96830.7391381
2023-12-24 17:00:00,155300.0,155650.0,153200.0,154450.0,82672.80398802
2023-12-24 18:00:00,154250.0,155300.0,152550.0,152850.0,65905.9263787
2023-12-24 19:00:00,152800.0,152850.0,146150.0,149400.0,273157.07248141
2023-12-24 20:00:00,149350.0,150350.0,147900.0,149400.0,91375.57128795
2023-12-24 21:00:00,149350.0,153900.0,147800.0,152950.0,117338.80710488
2023-12-24 22:00:00,152950.0,153000.0,150900.0,151150.0,79236.65915318
2023-12-24 23:00:00,151150.0,154400.0,151100.0,153400.0,79636.62031269
2023-12-25 00:00:00,153400.0,154450.0,151700.0,153250.0,64188.05847667
2023-12-25 01:00:00,153200.0,156650.0,152350.0,155500.0,82966.70011878
2023-12-25 02:00:00,155500.0,156000.0,151350.0,154000.0,57360.93310639
2023-12-25 03:00:00,154000.0,156800.0,153650.0,156600.0,37534.50304872
2023-12-25 04:00:00,156600.0,156600.0,154000.0,154550.0,31198.11502299
2023-12-25 05:00:00,154600.0,155050.0,148800.0,150900.0,55570.26177258
2023-12-25 06:00:00,151000.0,153500.0,150850.0,153150.0,29867.33399932
2023-12-25 07:00:00,153100.0,154800.0,148300.0,151450.0,118262.46801654
2023-12-25 08:00:00,151450.0,152750.0,150900.0,151650.0,49977.60858169
2023-12-25 09:00:00,151550.0,152700.0,145550.0,147600.0,242272.16832799
2023-12-25 10:00:00,147600.0,152350.0,147500.0,148550.0,158203.2002684
2023-12-25 11:00:00,148500.0,150000.0,147100.0,149250.0,77952.77186681
2023-12-25 12:00:00,149200.0,151150.0,148500.0,150800.0,58882.36725036
2023-12-25 13:00:00,150800.0,152000.0,150200.0,150550.0,40979.98656178
2023-12-25 14:00:00,150650.0,152550.0,150550.0,152100.0,63805.75688248
2023-12-25 15:00:00,152100.0,153900.0,151850.0,152500.0,74944.69706393
2023-12-25 16:00:00,152450.0,152450.0,149800.0,151450.0,91088.82160269
2023-12-25 17:00:00,151450.0,152150.0,148800.0,148850.0,66147.53376459
2023-12-25 18:00:00,148850.0,149850.0,147200.0,148650.0,90646.38098775
2023-12-25 19:00:00,148700.0,150000.0,148400.0,149250.0,37247.82795977
2023-12-25 20:00:00,149200.0,150400.0,148000.0,149250.0,49521.62331636
2023-12-25 21:00:00,149250.0,153000.0,147500.0,152450.0,110209.17492756
2023-12-25 22:00:00,152500.0,155700.0,151750.0,153150.0,232419.09041849
2023-12-25 23:00:00,153250.0,158050.0,152100.0,158000.0,152084.57914102
2023-12-26 00:00:00,158050.0,165000.0,156750.0,163850.0,534275.61209238
2023-12-26 01:00:00,163850.0,166000.0,160750.0,163150.0,278700.59378911
2023-12-26 02:00:00,163150.0,165300.0,162500.0,164300.0,74604.6914711
2023-12-26 03:00:00,164350.0,167550.0,162250.0,163050.0,117808.27171462
2023-12-26 04:00:00,163100.0,164000.0,161000.0,161550.0,38811.18090829
2023-12-26 05:00:00,161400.0,161900.0,155500.0,159800.0,91478.58101245
2023-12-26 06:00:00,159750.0,160000.0,156650.0,159600.0,47968.67770564
2023-12-26 07:00:00,159550.0,161050.0,158400.0,159350.0,66337.03424098
2023-12-26 08:00:00,159350.0,161950.0,158350.0,161200.0,78888.32791089
2023-12-26 09:00:00,161100.0,161900.0,158200.0,159350.0,122805.27665818
